prodgroup3,dlcp,sdd_sequence,operation,wip,yield,shipout,commit1,commit2,qtg1,qtg2,qps1,qps2,stg1,stg2
BTLS601,UX,120,2171,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.192,2.5,16.5
BTLS601,UX,130,2176,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.191,2.6,16.6
BTLS601,UX,140,1892,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.189,2.8,16.8
BTLS601,UX,150,2150,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.179,3.7,17.7
BTLS601,UX,160,2090,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.178,3.8,17.8
BTLS601,UX,170,1264,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.177,3.9,17.9
BTLS601,UX,180,1501,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.174,4.2,18.2
BTLS601,UX,190,1266,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.169,4.8,18.8
BTLS601,UX,200,1268,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.169,4.8,18.8
BTLS601,UX,210,4992,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.166,5.1,19.1
BTLS601,UX,220,265,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.162,5.5,19.5
BTLS601,UX,230,2172,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.161,5.7,19.7
BTLS601,UX,240,5001,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.161,5.7,19.7
BTLS601,UX,250,11,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.161,5.7,19.7
BTLS601,UX,260,7465,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.161,5.7,19.7
BTLS601,UX,270,7460,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.161,5.7,19.7
BTLS601,UX,280,7462,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.161,5.7,19.7
BTLS601,UX,290,7463,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.161,5.7,19.7
BTLS601,UX,300,7464,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.161,5.7,19.7
BTLS601,UX,310,7391,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.161,5.7,19.7
BTLS601,UX,320,7820,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.156,6.3,20.3
BTLS601,UX,330,7060,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.152,6.8,20.8
BTLS601,UX,340,8585,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.152,6.8,20.8
BTLS601,UX,350,8780,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.152,6.8,20.8
BTLS601,UX,360,6555,0.0,1.0,0.0,0.0,3.0,0.0,3.168,0.0,0.152,6.8,20.8
BTLS601,UX,370,7571,0.0,0.9564,0.0,0.0,3.0,0.0,3.168,0.0,0.152,6.9,20.9
BTLS601,UX,380,3777,0.0,1.0,0.0,0.0,3.0,0.0,3.03,-0.0,0.344,-5.2,8.8
BTLS601,UX,390,7290,0.0,1.0,0.0,0.0,3.0,0.0,3.03,0.0,0.144,7.0,21.0
BTLS601,UX,400,6970,0.0,1.0,0.0,0.0,3.0,0.0,3.03,0.0,0.139,7.8,21.8
BTLS601,UX,410,6944,0.0,1.0,0.0,0.0,3.0,0.0,3.03,0.0,0.139,7.8,21.8
BTLS601,UX,420,7297,0.0,0.99,0.0,0.0,3.0,0.0,3.03,0.0,0.139,7.8,21.8
BTLS601,UX,430,6208,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.138,7.8,21.8
BTLS601,UX,440,6274,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.138,7.8,21.8
BTLS601,UX,450,6209,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.138,7.8,21.8
BTLS601,UX,460,6676,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.138,7.8,21.8
BTLS601,UX,470,6677,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.138,7.8,21.8
BTLS601,UX,480,6678,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.138,7.8,21.8
BTLS601,UX,490,7300,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.137,7.9,21.9
BTLS601,UX,500,1007,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.136,8.1,22.1
BTLS601,UX,510,6547,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.136,8.1,22.1
BTLS601,UX,520,8792,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.136,8.1,22.1
BTLS601,UX,530,7226,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.135,8.2,22.2
BTLS601,UX,540,7000,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.134,8.4,22.4
BTLS601,UX,550,7417,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.134,8.4,22.4
BTLS601,UX,560,7472,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.133,8.5,22.5
BTLS601,UX,570,7475,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.133,8.6,22.6
BTLS601,UX,580,7345,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.132,8.7,22.7
BTLS601,UX,590,7399,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.132,8.8,22.8
KBGB42,FF,10,1209,0.0,1.0,3.606,4.378,0.0,0.589,0.589,-0.346,0.048,-1.7,12.3
KBGB42,FF,20,971,0.0,1.0,3.606,4.378,0.0,0.589,0.589,-0.491,0.046,-1.2,12.8
KBGB42,FF,30,5651,0.0,1.0,3.606,4.378,0.0,0.589,0.589,-0.535,0.046,-1.1,12.9
KBGB42,FF,40,2004,0.0,1.0,3.606,4.378,0.0,0.589,0.589,-0.589,0.045,-1.0,13.0
KBGB42,FF,50,1225,0.0,1.0,3.606,4.378,0.0,0.589,0.589,-0.981,0.044,-0.6,13.4
KBGB42,FF,60,1429,0.0,1.0,3.606,4.378,0.0,0.589,0.589,-1.472,0.043,-0.4,13.6
KBGB42,FF,70,1235,0.0,1.0,3.606,4.378,0.0,0.589,0.589,0.0,0.042,0.0,14.0
KBGB42,FF,80,1430,0.0,1.0,3.606,4.378,0.0,0.589,0.589,2.944,0.041,0.2,14.2
KBGB42,FF,90,5653,0.0,1.0,3.606,4.378,0.0,0.589,0.589,1.178,0.041,0.5,14.5
KBGB42,FF,100,1237,0.0,1.0,3.606,4.378,0.0,0.589,0.589,1.178,0.041,0.5,14.5
KBGB42,FF,110,1253,0.0,1.0,3.606,4.378,0.0,0.589,0.589,0.841,0.04,0.7,14.7
KBGB42,FF,120,2171,0.0,1.0,3.606,4.378,0.0,0.589,0.589,0.654,0.04,0.9,14.9
KBGB42,FF,130,2152,0.0,1.0,3.606,4.378,0.0,0.589,0.589,0.654,0.04,0.9,14.9
KBGB42,FF,140,2133,0.0,1.0,3.606,4.378,0.0,0.589,0.589,0.421,0.038,1.4,15.4
KBGB42,FF,150,2172,0.0,1.0,3.606,4.378,0.0,0.589,0.589,0.346,0.038,1.7,15.7
KBGB42,FF,160,1863,0.0,1.0,3.606,4.378,0.0,0.589,0.589,0.31,0.037,1.9,15.9
KBGB42,FF,170,5001,0.0,1.0,3.606,4.378,0.0,0.589,0.589,0.294,0.037,2.0,16.0
KBGB42,FF,180,11,0.0,1.0,3.606,4.378,0.0,0.589,0.589,0.294,0.037,2.0,16.0
KBGB42,FF,190,7460,0.0,1.0,3.606,4.378,0.0,0.589,0.589,0.21,0.035,2.8,16.8
KBGB42,FF,200,7462,0.0,1.0,3.606,4.378,0.0,0.589,0.589,0.21,0.035,2.8,16.8
KBGB42,FF,210,7463,0.0,1.0,3.606,4.378,0.0,0.589,0.589,0.21,0.035,2.8,16.8
KBGB42,FF,220,7465,0.0,1.0,3.606,4.378,0.0,0.589,0.589,0.196,0.035,3.0,17.0
KBGB42,FF,230,6881,0.0,0.92,3.606,4.378,0.0,0.589,0.589,0.087,0.028,6.8,20.8
KBGB42,FF,240,6883,0.0,1.0,3.606,4.378,0.0,0.542,0.542,0.08,0.026,6.8,20.8
KBGB42,FF,250,6885,0.0,1.0,3.606,4.378,0.0,0.542,0.542,0.08,0.026,6.8,20.8
KBGB42,FF,260,7060,0.0,1.0,3.606,4.378,0.0,0.542,0.542,0.076,0.026,7.1,21.1
KBGB42,FF,270,7571,0.0,1.0,3.606,4.378,0.0,0.542,0.542,0.076,0.026,7.1,21.1
KBGB42,FF,280,7290,0.146,1.0,3.606,4.378,0.0,0.688,0.688,0.094,0.032,7.3,21.3
KBGB42,FF,290,7600,0.1,1.0,3.606,4.378,0.0,0.788,0.788,0.108,0.037,7.3,21.3
KBGB42,FF,300,7310,0.0,1.0,3.606,4.378,0.0,0.788,0.788,0.105,0.037,7.5,21.5
KBGB42,FF,310,7297,0.0,0.98,3.606,4.378,0.0,0.788,0.788,0.098,0.036,8.0,22.0
KBGB42,FF,320,7906,0.0,1.0,3.606,4.378,0.0,0.772,0.772,0.094,0.035,8.2,22.2
KBGB42,FF,330,8555,0.0,1.0,3.606,4.378,0.0,0.772,0.772,0.094,0.035,8.2,22.2
KBGB42,FF,340,1793,0.0,1.0,3.606,4.378,0.0,0.772,0.772,0.094,0.035,8.2,22.2
KBGB42,FF,350,1680,0.0,1.0,3.606,4.378,0.0,0.772,0.772,0.094,0.035,8.2,22.2
KBGB42,FF,360,6982,0.0,1.0,3.606,4.378,0.0,0.772,0.772,0.094,0.035,8.2,22.2
KBGB42,FF,370,7226,0.0,1.0,3.606,4.378,0.0,0.772,0.772,0.093,0.035,8.3,22.3
KBGB42,FF,380,7356,0.0,1.0,3.606,4.378,0.0,0.772,0.772,0.092,0.034,8.4,22.4
KBGB42,FF,390,7000,0.0,1.0,3.606,4.378,0.0,0.772,0.772,0.092,0.034,8.4,22.4
KBGB42,FF,400,7354,0.0,1.0,3.606,4.378,0.0,0.772,0.772,0.092,0.034,8.4,22.4
KBGB42,FF,410,7333,0.0,1.0,3.606,4.378,0.0,0.772,0.772,0.092,0.034,8.4,22.4
KBGB42,FF,420,7339,0.0,1.0,3.606,4.378,0.0,0.772,0.772,0.091,0.034,8.5,22.5
KBGB42,FF,430,7475,0.0,1.0,3.606,4.378,0.0,0.772,0.772,0.091,0.034,8.5,22.5
KBGB42,FF,440,7345,0.0,1.0,3.606,4.378,0.0,0.772,0.772,0.091,0.034,8.5,22.5
KBGB42,FF,450,7399,0.0,1.0,3.606,4.378,0.0,0.772,0.772,0.091,0.034,8.5,22.5
MEV,FF,10,1209,0.0,1.0,7.219,24.57,24.835,-30.477,-3.931,-30.477,-0.32,-1.7,12.3
MEV,FF,20,1204,16.974,1.0,7.219,24.57,24.835,-13.503,13.043,-13.503,1.019,-1.2,12.8
MEV,FF,30,5651,0.0,1.0,7.219,24.57,24.835,-13.503,13.043,-13.503,1.011,-1.1,12.9
MEV,FF,40,2004,0.0,1.0,7.219,24.57,24.835,-13.503,13.043,-13.503,1.003,-1.0,13.0
MEV,FF,50,1225,2.883,1.0,7.219,24.57,24.835,-10.62,15.926,-10.62,1.216,-0.9,13.1
MEV,FF,60,1987,0.0,1.0,7.219,24.57,24.835,-10.62,15.926,-10.62,1.206,-0.8,13.2
MEV,FF,70,2135,1.568,1.0,7.219,24.57,24.835,-9.052,17.494,-9.052,1.259,-0.1,13.9
MEV,FF,80,730,0.0,1.0,7.219,24.57,24.835,-9.052,17.494,-9.052,1.25,0.0,14.0
MEV,FF,90,1429,1.568,1.0,7.219,24.57,24.835,-7.484,19.062,-7.484,1.352,0.1,14.1
MEV,FF,100,970,3.122,1.0,7.219,24.57,24.835,-4.362,22.184,-0.855,1.161,5.1,19.1
MEV,FF,110,1430,0.0,1.0,7.219,24.57,24.835,-4.362,22.184,-3.355,1.45,1.3,15.3
MEV,FF,120,1237,0.0,1.0,7.219,24.57,24.835,-4.362,22.184,-2.423,1.404,1.8,15.8
MEV,FF,130,2237,0.0,1.0,7.219,24.57,24.835,-4.362,22.184,-2.423,1.404,1.8,15.8
MEV,FF,140,1253,0.0,1.0,7.219,24.57,24.835,-4.362,22.184,-1.616,1.328,2.7,16.7
MEV,FF,150,1299,0.0,1.0,7.219,24.57,24.835,-4.362,22.184,-1.616,1.328,2.7,16.7
MEV,FF,160,5653,0.0,1.0,7.219,24.57,24.835,-4.362,22.184,-1.558,1.32,2.8,16.8
MEV,FF,170,2037,0.0,1.0,7.219,24.57,24.835,-4.362,22.184,-1.504,1.313,2.9,16.9
MEV,FF,180,1895,0.0,1.0,7.219,24.57,24.835,-4.362,22.184,-1.454,1.305,3.0,17.0
MEV,FF,190,2150,0.0,1.0,7.219,24.57,24.835,-4.362,22.184,-1.283,1.275,3.4,17.4
MEV,FF,200,1960,3.121,1.0,7.219,24.57,24.835,-1.241,25.305,-0.327,1.422,3.8,17.8
MEV,FF,210,1264,0.0,1.0,7.219,24.57,24.835,-1.241,25.305,-0.318,1.414,3.9,17.9
MEV,FF,220,1265,0.0,1.0,7.219,24.57,24.835,-1.241,25.305,-0.282,1.375,4.4,18.4
MEV,FF,230,2171,0.0,1.0,7.219,24.57,24.835,-1.241,25.305,-0.282,1.375,4.4,18.4
MEV,FF,240,4513,0.0,1.0,7.219,24.57,24.835,-1.241,25.305,-0.276,1.368,4.5,18.5
MEV,FF,250,2152,0.0,1.0,7.219,24.57,24.835,-1.241,25.305,-0.264,1.353,4.7,18.7
MEV,FF,260,2133,0.0,1.0,7.219,24.57,24.835,-1.241,25.305,-0.259,1.346,4.8,18.8
MEV,FF,270,2172,0.0,1.0,7.219,24.57,24.835,-1.241,25.305,-0.222,1.291,5.6,19.6
MEV,FF,280,5001,0.0,1.0,7.219,24.57,24.835,-1.241,25.305,-0.218,1.285,5.7,19.7
MEV,FF,290,11,0.0,1.0,7.219,24.57,24.835,-1.241,25.305,-0.218,1.285,5.7,19.7
MEV,FF,300,6881,9.404,1.0,7.219,24.57,24.835,8.163,34.709,1.407,1.753,5.8,19.8
MEV,FF,310,6882,0.0,1.0,7.219,24.57,24.835,8.163,34.709,1.407,1.753,5.8,19.8
MEV,FF,320,6883,0.0,1.0,7.219,24.57,24.835,8.163,34.709,1.407,1.753,5.8,19.8
MEV,FF,330,6885,0.0,1.0,7.219,24.57,24.835,8.163,34.709,1.407,1.753,5.8,19.8
MEV,FF,340,8585,0.0,1.0,7.219,24.57,24.835,8.163,34.709,1.317,1.718,6.2,20.2
MEV,FF,350,8785,0.0,1.0,7.219,24.57,24.835,8.163,34.709,1.317,1.718,6.2,20.2
MEV,FF,360,8780,0.0,1.0,7.219,24.57,24.835,8.163,34.709,1.317,1.718,6.2,20.2
MEV,FF,370,8832,0.0,1.0,7.219,24.57,24.835,8.163,34.709,1.317,1.718,6.2,20.2
MEV,FF,380,7571,0.503,0.945,7.219,24.57,24.835,8.666,35.212,1.398,1.743,6.2,20.2
MEV,FF,390,3777,0.0,1.0,7.219,24.57,24.835,8.189,33.275,1.321,1.647,6.2,20.2
MEV,FF,400,7200,0.0,1.0,7.219,24.57,24.835,8.189,33.275,1.222,1.607,6.7,20.7
MEV,FF,410,7600,3.204,1.0,7.219,24.57,24.835,11.393,36.479,1.7,1.762,6.7,20.7
MEV,FF,420,7290,6.133,1.0,7.219,24.57,24.835,17.526,42.612,2.616,2.059,6.7,20.7
MEV,FF,430,5006,0.0,1.0,7.219,24.57,24.835,17.526,42.612,2.616,2.059,6.7,20.7
MEV,FF,440,488,0.0,1.0,7.219,24.57,24.835,17.526,42.612,2.247,1.955,7.8,21.8
MEV,FF,450,6970,0.0,1.0,7.219,24.57,24.835,17.526,42.612,2.247,1.955,7.8,21.8
MEV,FF,460,7899,0.0,1.0,7.219,24.57,24.835,17.526,42.612,2.247,1.955,7.8,21.8
MEV,FF,470,7295,0.0,1.0,7.219,24.57,24.835,17.526,42.612,2.247,1.955,7.8,21.8
MEV,FF,480,6508,0.0,0.99,7.219,24.57,24.835,17.526,42.612,2.247,1.955,7.8,21.8
MEV,FF,490,7297,0.0,1.0,7.219,24.57,24.835,17.351,42.186,2.224,1.935,7.8,21.8
MEV,FF,500,6274,0.0,1.0,7.219,24.57,24.835,17.351,42.186,2.224,1.935,7.8,21.8
MEV,FF,510,6275,0.0,1.0,7.219,24.57,24.835,17.351,42.186,2.224,1.935,7.8,21.8
MEV,FF,520,6676,0.0,1.0,7.219,24.57,24.835,17.351,42.186,2.196,1.926,7.9,21.9
MEV,FF,530,8666,0.0,1.0,7.219,24.57,24.835,17.351,42.186,2.196,1.926,7.9,21.9
MEV,FF,540,311,0.0,1.0,7.219,24.57,24.835,17.351,42.186,2.169,1.918,8.0,22.0
MEV,FF,550,348,0.0,1.0,7.219,24.57,24.835,17.351,42.186,2.169,1.918,8.0,22.0
MEV,FF,560,7300,0.0,1.0,7.219,24.57,24.835,17.351,42.186,2.09,1.892,8.3,22.3
MEV,FF,570,1007,0.0,1.0,7.219,24.57,24.835,17.351,42.186,2.066,1.883,8.4,22.4
MEV,FF,580,6547,0.0,1.0,7.219,24.57,24.835,17.351,42.186,2.066,1.883,8.4,22.4
MEV,FF,590,8792,0.0,1.0,7.219,24.57,24.835,17.351,42.186,2.066,1.883,8.4,22.4
MEV,FF,600,7333,0.0,1.0,7.219,24.57,24.835,17.351,42.186,2.066,1.883,8.4,22.4
MEV,FF,610,7417,0.0,1.0,7.219,24.57,24.835,17.351,42.186,2.066,1.883,8.4,22.4
MEV,FF,620,1793,0.0,1.0,7.219,24.57,24.835,17.351,42.186,2.066,1.883,8.4,22.4
MEV,FF,630,7226,0.0,1.0,7.219,24.57,24.835,17.351,42.186,2.041,1.875,8.5,22.5
MEV,FF,640,7000,0.0,1.0,7.219,24.57,24.835,17.351,42.186,2.041,1.875,8.5,22.5
MEV,FF,650,7472,0.0,1.0,7.219,24.57,24.835,17.351,42.186,2.018,1.867,8.6,22.6
MEV,FF,660,8581,0.0,1.0,7.219,24.57,24.835,17.351,42.186,2.018,1.867,8.6,22.6
MEV,FF,670,7354,0.0,1.0,7.219,24.57,24.835,17.351,42.186,2.018,1.867,8.6,22.6
MEV,FF,680,7475,0.0,1.0,7.219,24.57,24.835,17.351,42.186,1.994,1.858,8.7,22.7
MEV,FF,690,7345,0.0,1.0,7.219,24.57,24.835,17.351,42.186,1.994,1.858,8.7,22.7
MEV,FF,700,7399,0.0,1.0,7.219,24.57,24.835,17.351,42.186,1.972,1.85,8.8,22.8
MTLH682,FF,10,1209,0.0,1.0,51.592,127.907,98.0,-54.418,49.782,-54.418,3.433,0.5,14.5
MTLH682,FF,20,1204,37.958,1.0,51.592,127.907,98.0,-16.46,87.74,-16.46,5.928,0.8,14.8
MTLH682,FF,30,5651,3.583,1.0,51.592,127.907,98.0,-12.877,91.323,-12.877,6.129,0.9,14.9
MTLH682,FF,40,2004,1.792,1.0,51.592,127.907,98.0,-11.085,93.115,-11.085,6.249,0.9,14.9
MTLH682,FF,50,1225,5.373,1.0,51.592,127.907,98.0,-5.712,98.488,-3.808,6.354,1.5,15.5
MTLH682,FF,60,1987,0.0,1.0,51.592,127.907,98.0,-5.712,98.488,-3.57,6.313,1.6,15.6
MTLH682,FF,70,2135,0.0,1.0,51.592,127.907,98.0,-5.712,98.488,-3.006,6.194,1.9,15.9
MTLH682,FF,80,730,0.0,1.0,51.592,127.907,98.0,-5.712,98.488,-2.856,6.156,2.0,16.0
MTLH682,FF,90,1429,0.0,1.0,51.592,127.907,98.0,-5.712,98.488,-2.72,6.117,2.1,16.1
MTLH682,FF,100,970,5.376,1.0,51.592,127.907,98.0,-0.336,103.864,-0.14,6.333,2.4,16.4
MTLH682,FF,110,1430,0.0,1.0,51.592,127.907,98.0,-0.336,103.864,-0.134,6.295,2.5,16.5
MTLH682,FF,120,1237,0.0,1.0,51.592,127.907,98.0,-0.336,103.864,-0.129,6.257,2.6,16.6
MTLH682,FF,130,5653,1.791,1.0,51.592,127.907,98.0,1.455,105.655,0.539,6.327,2.7,16.7
MTLH682,FF,140,2171,0.0,1.0,51.592,127.907,98.0,1.455,105.655,0.52,6.289,2.8,16.8
MTLH682,FF,150,2151,0.0,1.0,51.592,127.907,98.0,1.455,105.655,0.502,6.252,2.9,16.9
MTLH682,FF,160,2436,1.786,1.0,51.592,127.907,98.0,3.241,107.441,1.013,6.247,3.2,17.2
MTLH682,FF,170,2150,0.0,1.0,51.592,127.907,98.0,3.241,107.441,0.982,6.21,3.3,17.3
MTLH682,FF,180,2133,5.37,1.0,51.592,127.907,98.0,8.611,112.811,2.392,6.41,3.6,17.6
MTLH682,FF,190,2172,1.456,1.0,51.592,127.907,98.0,10.067,114.267,2.581,6.384,3.9,17.9
MTLH682,FF,200,5001,0.0,1.0,51.592,127.907,98.0,10.067,114.267,2.581,6.384,3.9,17.9
MTLH682,FF,210,11,0.0,1.0,51.592,127.907,98.0,10.067,114.267,2.517,6.348,4.0,18.0
MTLH682,FF,220,7652,0.0,1.0,51.592,127.907,98.0,10.067,114.267,2.097,6.078,4.8,18.8
MTLH682,FF,230,7820,17.765,1.0,51.592,127.907,98.0,27.832,132.032,4.418,6.504,6.3,20.3
MTLH682,FF,240,7391,0.0,1.0,51.592,127.907,98.0,27.832,132.032,4.418,6.504,6.3,20.3
MTLH682,FF,250,7821,0.0,1.0,51.592,127.907,98.0,27.832,132.032,4.418,6.504,6.3,20.3
MTLH682,FF,260,7827,0.0,1.0,51.592,127.907,98.0,27.832,132.032,4.418,6.504,6.3,20.3
MTLH682,FF,270,7060,0.0,1.0,51.592,127.907,98.0,27.832,132.032,4.418,6.504,6.3,20.3
MTLH682,FF,280,8585,0.0,1.0,51.592,127.907,98.0,27.832,132.032,4.349,6.472,6.4,20.4
MTLH682,FF,290,8785,0.0,1.0,51.592,127.907,98.0,27.832,132.032,4.349,6.472,6.4,20.4
MTLH682,FF,300,8780,0.0,1.0,51.592,127.907,98.0,27.832,132.032,4.349,6.472,6.4,20.4
MTLH682,FF,310,8832,1.792,1.0,51.592,127.907,98.0,29.624,133.824,4.629,6.56,6.4,20.4
MTLH682,FF,320,7571,7.158,0.95,51.592,127.907,98.0,36.782,140.982,5.409,6.778,6.8,20.8
MTLH682,FF,330,3777,0.0,1.0,51.592,127.907,98.0,34.943,133.933,5.139,6.439,6.8,20.8
MTLH682,FF,340,7200,0.0,1.0,51.592,127.907,98.0,34.943,133.933,4.992,6.378,7.0,21.0
MTLH682,FF,350,7290,17.029,1.0,51.592,127.907,98.0,51.972,150.962,7.425,7.189,7.0,21.0
MTLH682,FF,360,5006,0.0,1.0,51.592,127.907,98.0,51.972,150.962,7.425,7.189,7.0,21.0
MTLH682,FF,370,488,0.0,1.0,51.592,127.907,98.0,51.972,150.962,7.425,7.189,7.0,21.0
MTLH682,FF,380,6970,12.96,0.99,51.592,127.907,98.0,64.932,163.922,8.117,7.451,8.0,22.0
MTLH682,FF,390,7899,0.0,1.0,51.592,127.907,98.0,64.283,162.283,8.035,7.376,8.0,22.0
MTLH682,FF,400,7295,0.0,1.0,51.592,127.907,98.0,64.283,162.283,8.035,7.376,8.0,22.0
MTLH682,FF,410,7297,0.0,1.0,51.592,127.907,98.0,64.283,162.283,8.035,7.376,8.0,22.0
MTLH682,FF,420,6274,0.0,1.0,51.592,127.907,98.0,64.283,162.283,8.035,7.376,8.0,22.0
MTLH682,FF,430,6275,0.0,1.0,51.592,127.907,98.0,64.283,162.283,8.035,7.376,8.0,22.0
MTLH682,FF,440,6676,0.0,1.0,51.592,127.907,98.0,64.283,162.283,7.936,7.343,8.1,22.1
MTLH682,FF,450,7906,0.354,1.0,51.592,127.907,98.0,64.637,162.637,7.98,7.359,8.1,22.1
MTLH682,FF,460,1007,0.0,1.0,51.592,127.907,98.0,64.637,162.637,7.883,7.326,8.2,22.2
MTLH682,FF,470,6547,1.715,1.0,51.592,127.907,98.0,66.352,164.352,7.994,7.37,8.3,22.3
MTLH682,FF,480,8792,0.0,1.0,51.592,127.907,98.0,66.352,164.352,8.192,7.437,8.1,22.1
MTLH682,FF,490,1793,0.0,1.0,51.592,127.907,98.0,66.352,164.352,8.192,7.437,8.1,22.1
MTLH682,FF,500,7226,1.746,1.0,51.592,127.907,98.0,68.098,166.098,8.107,7.415,8.4,22.4
MTLH682,FF,510,7333,0.0,1.0,51.592,127.907,98.0,68.098,166.098,8.407,7.516,8.1,22.1
MTLH682,FF,520,7000,0.0,1.0,51.592,127.907,98.0,68.098,166.098,8.407,7.516,8.1,22.1
MTLH682,FF,530,306,0.0,1.0,51.592,127.907,98.0,68.098,166.098,8.107,7.415,8.4,22.4
MTLH682,FF,540,8581,0.0,1.0,51.592,127.907,98.0,68.098,166.098,8.107,7.415,8.4,22.4
MTLH682,FF,550,7354,1.36,1.0,51.592,127.907,98.0,69.458,167.458,8.172,7.443,8.5,22.5
MTLH682,FF,560,7475,6.857,1.0,51.592,127.907,98.0,76.315,174.315,8.874,7.713,8.6,22.6
MTLH682,FF,570,7345,0.0,1.0,51.592,127.907,98.0,76.315,174.315,8.772,7.679,8.7,22.7
MTLH682,FF,580,7399,0.0,1.0,51.592,127.907,98.0,76.315,174.315,8.672,7.645,8.8,22.8
MTLU281,FF,10,1209,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-1.042,1.587,-1.4,12.6
MTLU281,FF,20,1204,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-1.042,1.563,-1.2,12.8
MTLU281,FF,30,5651,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-1.042,1.55,-1.1,12.9
MTLU281,FF,40,2004,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-1.042,1.527,-0.9,13.1
MTLU281,FF,50,1225,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-1.042,1.504,-0.7,13.3
MTLU281,FF,60,1987,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-1.042,1.493,-0.6,13.4
MTLU281,FF,70,2135,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-1.042,1.471,-0.4,13.6
MTLU281,FF,80,730,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-1.042,1.449,-0.2,13.8
MTLU281,FF,90,1429,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-1.042,1.439,-0.1,13.9
MTLU281,FF,100,970,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-0.745,1.299,1.4,15.4
MTLU281,FF,110,1430,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-0.652,1.282,1.6,15.6
MTLU281,FF,120,1237,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-0.613,1.274,1.7,15.7
MTLU281,FF,130,5653,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-0.549,1.258,1.9,15.9
MTLU281,FF,140,2171,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-0.474,1.235,2.2,16.2
MTLU281,FF,150,2151,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-0.434,1.22,2.4,16.4
MTLU281,FF,160,2436,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-0.417,1.212,2.5,16.5
MTLU281,FF,170,2150,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-0.359,1.184,2.9,16.9
MTLU281,FF,180,2133,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-0.326,1.163,3.2,17.2
MTLU281,FF,190,2172,0.0,1.0,2.775,10.259,20.0,-1.042,20.001,-0.298,1.143,3.5,17.5
