platform_name,product_site_name,prodgroup3,item_id,dlcp_proc,metric_key,mfg_stage,euph,operation,operation_name,resource_,common_name,gu,mor,lot_sampling,lot_size,mor_source
AT,A48,ADLP282,36170,UVIT,799913_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMj,ADL P 2+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP282,36170,UVIT,799913_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMj,ADL P 2+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP282,36170,UVIT,799913_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMj,ADL P 2+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP282,36170,UVIT,799913_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMj,ADL P 2+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP282,36172,UXIC,505975_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMg,ADL P 2+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP282,36172,UXIC,505975_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMg,ADL P 2+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP282,36172,UXIC,505975_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMg,ADL P 2+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP282,36172,UXIC,505975_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMg,ADL P 2+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP282,36172,UXIC,505975_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMg,ADL P 2+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP282,36172,UXIC,511126_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMi,ADL P 2+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP282,36172,UXIC,511126_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMi,ADL P 2+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP282,36172,UXIC,511126_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMi,ADL P 2+8+2,93.2,1313.11,15.0,,mcs_original
AT,A48,ADLP282,36172,UXIC,511126_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMi,ADL P 2+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP282,36172,UXIC,511126_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMi,ADL P 2+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP282,36172,UXIC,511126_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMi,ADL P 2+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP282,36172,UXIC,799913_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMj,ADL P 2+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP282,36172,UXIC,799913_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMj,ADL P 2+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP282,36172,UXIC,799913_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMj,ADL P 2+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP282,36172,UXIC,799913_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMj,ADL P 2+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP282,36172,UXIC,799913_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMj,ADL P 2+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP282,36177,UXIT,505975_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMg,ADL P 2+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP282,36177,UXIT,505975_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMg,ADL P 2+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP282,36177,UXIT,505975_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMg,ADL P 2+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP282,36177,UXIT,505975_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMg,ADL P 2+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP282,36177,UXIT,505975_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMg,ADL P 2+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP282,36177,UXIT,511126_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMi,ADL P 2+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP282,36177,UXIT,511126_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMi,ADL P 2+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP282,36177,UXIT,511126_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMi,ADL P 2+8+2,93.2,1313.11,15.0,,mcs_original
AT,A48,ADLP282,36177,UXIT,511126_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMi,ADL P 2+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP282,36177,UXIT,511126_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMi,ADL P 2+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP282,36177,UXIT,511126_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMi,ADL P 2+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP282,36177,UXIT,799913_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMj,ADL P 2+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP282,36177,UXIT,799913_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMj,ADL P 2+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP282,36177,UXIT,799913_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMj,ADL P 2+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP282,36177,UXIT,799913_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMj,ADL P 2+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP282,36177,UXIT,799913_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMj,ADL P 2+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,PP-ADLP682,35659,FF,505966_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMg,ADL P 6+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,PP-ADLP682,35659,FF,505966_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMg,ADL P 6+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,PP-ADLP682,35659,FF,505966_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMg,ADL P 6+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,PP-ADLP682,35659,FF,505966_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMg,ADL P 6+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,PP-ADLP682,35659,FF,505966_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMg,ADL P 6+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP682,35659,FF,505966_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMg,ADL P 6+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP682,35659,FF,505966_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMg,ADL P 6+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP682,35659,FF,505966_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMg,ADL P 6+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP682,35659,FF,505966_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMg,ADL P 6+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP682,35659,FF,505966_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMg,ADL P 6+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,PP-ADLP682,35659,FF,511085_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,PP-ADLP682,35659,FF,511085_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,PP-ADLP682,35659,FF,511085_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,15.0,,mcs_original
AT,A48,PP-ADLP682,35659,FF,511085_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,PP-ADLP682,35659,FF,511085_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,PP-ADLP682,35659,FF,511085_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP682,35659,FF,511085_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP682,35659,FF,511085_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP682,35659,FF,511085_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,15.0,,mcs_original
AT,A48,ADLP682,35659,FF,511085_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP682,35659,FF,511085_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP682,35659,FF,511085_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,PP-ADLP682,35659,FF,799878_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMj,ADL P 6+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,PP-ADLP682,35659,FF,799878_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMj,ADL P 6+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,PP-ADLP682,35659,FF,799878_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMj,ADL P 6+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,PP-ADLP682,35659,FF,799878_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMj,ADL P 6+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,PP-ADLP682,35659,FF,799878_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMj,ADL P 6+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP682,35659,FF,799878_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMj,ADL P 6+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP682,35659,FF,799878_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMj,ADL P 6+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP682,35659,FF,799878_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMj,ADL P 6+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP682,35659,FF,799878_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMj,ADL P 6+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP682,35659,FF,799878_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMj,ADL P 6+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP682,36173,UVIT,505966_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMg,ADL P 6+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP682,36173,UVIT,505966_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMg,ADL P 6+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP682,36173,UVIT,505966_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMg,ADL P 6+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP682,36173,UVIT,505966_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMg,ADL P 6+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP682,36173,UVIT,505966_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMg,ADL P 6+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP682,36173,UVIT,511085_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP682,36173,UVIT,511085_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP682,36173,UVIT,511085_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,15.0,,mcs_original
AT,A48,ADLP682,36173,UVIT,511085_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP682,36173,UVIT,511085_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP682,36173,UVIT,511085_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP682,36173,UVIT,799878_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMj,ADL P 6+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP682,36173,UVIT,799878_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMj,ADL P 6+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP682,36173,UVIT,799878_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMj,ADL P 6+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP682,36173,UVIT,799878_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMj,ADL P 6+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP682,36173,UVIT,799878_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMj,ADL P 6+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP682,36175,UXIT,505966_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMg,ADL P 6+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP682,36175,UXIT,505966_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMg,ADL P 6+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP682,36175,UXIT,505966_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMg,ADL P 6+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP682,36175,UXIT,505966_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMg,ADL P 6+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP682,36175,UXIT,505966_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMg,ADL P 6+8+2,97.4,1372.29,1.0,,mcs_original
AT,A48,ADLP682,36175,UXIT,511085_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP682,36175,UXIT,511085_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP682,36175,UXIT,511085_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,15.0,,mcs_original
AT,A48,ADLP682,36175,UXIT,511085_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP682,36175,UXIT,511085_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP682,36175,UXIT,511085_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMi,ADL P 6+8+2,93.2,1313.11,1.0,,mcs_original
AT,A48,ADLP682,36175,UXIT,799878_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMj,ADL P 6+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP682,36175,UXIT,799878_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMj,ADL P 6+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP682,36175,UXIT,799878_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMj,ADL P 6+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP682,36175,UXIT,799878_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMj,ADL P 6+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,ADLP682,36175,UXIT,799878_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMj,ADL P 6+8+2,64.2,904.53,1.0,,mcs_original
AT,A48,RPLP282IOTG,36780,FF,585418_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMg,Raptor Lake P 2C+8A+GT2,97.4,1372.29,1.0,,mcs_original
AT,A48,RPLP282IOTG,36780,FF,585418_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMg,Raptor Lake P 2C+8A+GT2,97.4,1372.29,1.0,,mcs_original
AT,A48,RPLP282IOTG,36780,FF,585418_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMg,Raptor Lake P 2C+8A+GT2,97.4,1372.29,1.0,,mcs_original
AT,A48,RPLP282IOTG,36780,FF,585418_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMg,Raptor Lake P 2C+8A+GT2,97.4,1372.29,1.0,,mcs_original
AT,A48,RPLP282IOTG,36780,FF,585418_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMg,Raptor Lake P 2C+8A+GT2,97.4,1372.29,1.0,,mcs_original
AT,A48,RPLP282,36780,FF,585418_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMg,Raptor Lake P 2C+8A+GT2,97.4,1372.29,1.0,,mcs_original
AT,A48,RPLP282,36780,FF,585418_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMg,Raptor Lake P 2C+8A+GT2,97.4,1372.29,1.0,,mcs_original
AT,A48,RPLP282,36780,FF,585418_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMg,Raptor Lake P 2C+8A+GT2,97.4,1372.29,1.0,,mcs_original
AT,A48,RPLP282,36780,FF,585418_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMg,Raptor Lake P 2C+8A+GT2,97.4,1372.29,1.0,,mcs_original
AT,A48,RPLP282,36780,FF,585418_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMg,Raptor Lake P 2C+8A+GT2,97.4,1372.29,1.0,,mcs_original
AT,A48,PP-RPLP282,36780,FF,585418_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMg,Raptor Lake P 2C+8A+GT2,97.4,1372.29,1.0,,mcs_original
AT,A48,PP-RPLP282,36780,FF,585418_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMg,Raptor Lake P 2C+8A+GT2,97.4,1372.29,1.0,,mcs_original
AT,A48,PP-RPLP282,36780,FF,585418_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMg,Raptor Lake P 2C+8A+GT2,97.4,1372.29,1.0,,mcs_original
AT,A48,PP-RPLP282,36780,FF,585418_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMg,Raptor Lake P 2C+8A+GT2,97.4,1372.29,1.0,,mcs_original
AT,A48,PP-RPLP282,36780,FF,585418_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMg,Raptor Lake P 2C+8A+GT2,97.4,1372.29,1.0,,mcs_original
AT,A48,RPLP282IOTG,36780,FF,585491_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMi,Raptor Lake P 2C+8A+GT2,93.2,1313.11,1.0,,mcs_original
AT,A48,RPLP282IOTG,36780,FF,585491_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMi,Raptor Lake P 2C+8A+GT2,93.2,1313.11,1.0,,mcs_original
AT,A48,RPLP282IOTG,36780,FF,585491_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMi,Raptor Lake P 2C+8A+GT2,93.2,1313.11,15.0,,mcs_original
AT,A48,RPLP282IOTG,36780,FF,585491_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMi,Raptor Lake P 2C+8A+GT2,93.2,1313.11,1.0,,mcs_original
AT,A48,RPLP282IOTG,36780,FF,585491_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMi,Raptor Lake P 2C+8A+GT2,93.2,1313.11,1.0,,mcs_original
AT,A48,RPLP282IOTG,36780,FF,585491_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMi,Raptor Lake P 2C+8A+GT2,93.2,1313.11,1.0,,mcs_original
AT,A48,RPLP282,36780,FF,585491_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMi,Raptor Lake P 2C+8A+GT2,93.2,1313.11,1.0,,mcs_original
AT,A48,RPLP282,36780,FF,585491_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMi,Raptor Lake P 2C+8A+GT2,93.2,1313.11,1.0,,mcs_original
AT,A48,RPLP282,36780,FF,585491_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMi,Raptor Lake P 2C+8A+GT2,93.2,1313.11,15.0,,mcs_original
AT,A48,RPLP282,36780,FF,585491_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMi,Raptor Lake P 2C+8A+GT2,93.2,1313.11,1.0,,mcs_original
AT,A48,RPLP282,36780,FF,585491_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMi,Raptor Lake P 2C+8A+GT2,93.2,1313.11,1.0,,mcs_original
AT,A48,RPLP282,36780,FF,585491_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMi,Raptor Lake P 2C+8A+GT2,93.2,1313.11,1.0,,mcs_original
AT,A48,PP-RPLP282,36780,FF,585491_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMi,Raptor Lake P 2C+8A+GT2,93.2,1313.11,1.0,,mcs_original
AT,A48,PP-RPLP282,36780,FF,585491_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMi,Raptor Lake P 2C+8A+GT2,93.2,1313.11,1.0,,mcs_original
AT,A48,PP-RPLP282,36780,FF,585491_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMi,Raptor Lake P 2C+8A+GT2,93.2,1313.11,15.0,,mcs_original
AT,A48,PP-RPLP282,36780,FF,585491_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMi,Raptor Lake P 2C+8A+GT2,93.2,1313.11,1.0,,mcs_original
AT,A48,PP-RPLP282,36780,FF,585491_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMi,Raptor Lake P 2C+8A+GT2,93.2,1313.11,1.0,,mcs_original
AT,A48,PP-RPLP282,36780,FF,585491_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMi,Raptor Lake P 2C+8A+GT2,93.2,1313.11,1.0,,mcs_original
AT,A48,RPLP282IOTG,36780,FF,800005_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMj,Raptor Lake P 2C+8A+GT2,64.2,904.53,1.0,,mcs_original
AT,A48,RPLP282IOTG,36780,FF,800005_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMj,Raptor Lake P 2C+8A+GT2,64.2,904.53,1.0,,mcs_original
AT,A48,RPLP282IOTG,36780,FF,800005_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMj,Raptor Lake P 2C+8A+GT2,64.2,904.53,1.0,,mcs_original
AT,A48,RPLP282IOTG,36780,FF,800005_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMj,Raptor Lake P 2C+8A+GT2,64.2,904.53,1.0,,mcs_original
AT,A48,RPLP282IOTG,36780,FF,800005_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMj,Raptor Lake P 2C+8A+GT2,64.2,904.53,1.0,,mcs_original
AT,A48,RPLP282,36780,FF,800005_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMj,Raptor Lake P 2C+8A+GT2,64.2,904.53,1.0,,mcs_original
AT,A48,RPLP282,36780,FF,800005_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMj,Raptor Lake P 2C+8A+GT2,64.2,904.53,1.0,,mcs_original
AT,A48,RPLP282,36780,FF,800005_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMj,Raptor Lake P 2C+8A+GT2,64.2,904.53,1.0,,mcs_original
AT,A48,RPLP282,36780,FF,800005_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMj,Raptor Lake P 2C+8A+GT2,64.2,904.53,1.0,,mcs_original
AT,A48,RPLP282,36780,FF,800005_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMj,Raptor Lake P 2C+8A+GT2,64.2,904.53,1.0,,mcs_original
AT,A48,PP-RPLP282,36780,FF,800005_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMj,Raptor Lake P 2C+8A+GT2,64.2,904.53,1.0,,mcs_original
AT,A48,PP-RPLP282,36780,FF,800005_VF,HVM-FULL,117410.0,1237,CSAM EPOXY FLI,CSMj,Raptor Lake P 2C+8A+GT2,64.2,904.53,1.0,,mcs_original
AT,A48,PP-RPLP282,36780,FF,800005_VF,HVM-FULL,117410.0,1803,CSAM EPOXY FLI,CSMj,Raptor Lake P 2C+8A+GT2,64.2,904.53,1.0,,mcs_original
AT,A48,PP-RPLP282,36780,FF,800005_VF,HVM-FULL,117410.0,2237,CSAM EPOXY FLI,CSMj,Raptor Lake P 2C+8A+GT2,64.2,904.53,1.0,,mcs_original
AT,A48,PP-RPLP282,36780,FF,800005_VF,HVM-FULL,117410.0,3040,CSAM EPOXY FLI,CSMj,Raptor Lake P 2C+8A+GT2,64.2,904.53,1.0,,mcs_original
AT,A48,RPLP282,36785,UVIC,585418_VF,HVM-FULL,117410.0,151,CSAM EPOXY FLI,CSMg,Raptor Lake P 2C+8A+GT2,97.4,1372.29,1.0,,mcs_original
